date,max_temperature_s,max_wind_speed_s,min_temperature_s,min_wind_speed_s,rain_s,snow_on_ground_v
2017-02-02,5.41,12.86,5.69,9.32,3.58,60
2017-02-01,5.48,13.05,5.66,9.36,3.66,59.2
2017-01-31,5.5,13.28,5.6,9.32,3.81,58.4
2017-01-30,5.46,13.4,5.46,9.43,3.8,57.6
2017-01-29,5.42,13.72,5.31,9.61,3.79,56.9
2017-01-28,5.34,13.53,5.27,9.5,3.64,55.9
2017-01-27,5.26,13.53,5.15,9.44,3.6,54.9
2017-01-26,5.25,13.46,5.1,9.48,3.59,53.9
2017-01-25,5.26,13.55,5.06,9.36,3.64,53.1
2017-01-24,5.22,13.29,4.97,9.22,3.76,52.2
2017-01-23,5.17,13.23,4.91,9.31,3.74,51.3
2017-01-22,5.28,13.28,4.93,9.38,3.13,50.4
2017-01-21,5.37,13.27,5.02,9.43,3.14,49.6
2017-01-20,5.35,13.32,5.01,9.4,3.13,48.7
2017-01-19,5.24,13.15,4.98,9.34,3.07,47.8
2017-01-18,5.04,12.82,4.94,9.09,2.89,46.8
2017-01-17,4.88,12.67,4.87,8.91,2.69,45.6
2017-01-16,4.84,12.56,4.85,9.04,2.53,44.5
2017-01-15,4.83,12.53,4.9,8.98,2.59,43.5
2017-01-14,4.82,12.21,4.92,8.61,2.86,42.7
2017-01-13,4.76,12.13,4.84,8.79,3.05,42
2017-01-12,4.66,12,4.73,8.83,3.12,41.5
2017-01-11,4.59,11.92,4.66,8.7,3.14,41
2017-01-10,4.56,11.73,4.67,8.82,3.06,40.1
2017-01-09,4.56,11.69,4.68,8.84,2.91,39.2
2017-01-08,4.52,11.68,4.63,8.86,2.94,38.5
2017-01-07,4.41,11.62,4.52,8.96,2.88,37.6
2017-01-06,4.42,11.62,4.5,9,2.92,36.6
2017-01-05,4.46,11.52,4.53,9.02,2.9,35.6
2017-01-04,4.47,11.44,4.51,9.1,2.68,34.5
2017-01-03,4.46,11.69,4.53,9.26,2.72,33.2
2017-01-02,4.5,11.63,4.56,9.3,2.7,31.9
2017-01-01,4.57,11.78,4.63,9.2,3.24,30.5
2016-12-31,4.65,11.88,4.61,9.36,3.36,29.1
2016-12-30,4.65,11.96,4.63,9.59,3.19,27.5
2016-12-29,4.69,11.93,4.71,9.44,3.27,26
2016-12-28,4.74,12.1,4.81,9.56,3.29,24.5
2016-12-27,4.82,12.26,4.82,9.62,3.35,23.1
2016-12-26,4.77,12.52,4.75,9.65,3.54,21.7
2016-12-25,4.72,12.77,4.7,9.52,3.57,20.5
2016-12-24,4.64,12.88,4.7,9.32,3.59,19.2
2016-12-23,4.6,12.77,4.7,9.02,3.8,18.1
2016-12-22,4.51,12.52,4.61,8.94,3.8,17.1
2016-12-21,4.51,12.5,4.65,9.03,3.79,16.1
2016-12-20,4.53,12.46,4.68,9.08,3.82,15.3
2016-12-19,4.65,12.29,4.73,8.94,4.02,14.6
2016-12-18,4.66,12.43,4.75,8.99,4.08,14
2016-12-17,4.59,12.4,4.67,8.93,4.12,13.4
2016-12-16,4.55,12.46,4.66,8.86,4.48,12.8
2016-12-15,4.55,12.62,4.66,8.74,5.08,12.1
2016-12-14,4.55,12.46,4.58,8.67,4.99,11.4
2016-12-13,4.56,12.32,4.53,8.58,5.17,10.8
2016-12-12,4.46,12.13,4.48,8.66,5.27,10.1
2016-12-11,4.43,12.22,4.46,8.66,5.16,9.4
2016-12-10,4.45,11.95,4.5,8.68,5.19,8.7
2016-12-09,4.44,12.03,4.47,8.9,5.24,8
2016-12-08,4.51,12,4.43,8.88,5.21,7.3
2016-12-07,4.5,11.98,4.39,8.89,5.18,6.7
2016-12-06,4.48,11.97,4.27,8.79,5.23,6.1
2016-12-05,4.46,12.07,4.21,8.7,5.51,5.6
2016-12-04,4.37,12,4.12,8.58,5.63,5.1
2016-12-03,4.35,11.92,3.99,8.41,5.92,4.7
2016-12-02,4.44,11.77,3.95,8.52,5.69,4.3
2016-12-01,4.35,11.67,3.89,8.47,5.41,4
2016-11-30,4.3,11.33,3.86,8.4,4.95,3.7
2016-11-29,4.33,11.54,3.82,8.28,4.98,3.5
2016-11-28,4.33,11.57,3.84,8.25,4.87,3.2
2016-11-27,4.38,11.64,3.85,8.05,4.75,2.9
2016-11-26,4.38,11.45,3.82,7.94,5.29,2.8
2016-11-25,4.38,11.42,3.79,7.85,5.43,2.7
2016-11-24,4.51,11.26,3.82,7.69,5.4,2.5
2016-11-23,4.54,11.41,3.93,7.71,5.57,2.4
2016-11-22,4.49,11.37,3.98,7.66,5.78,2.2
2016-11-21,4.43,11.59,3.95,7.72,5.81,2.1
2016-11-20,4.37,11.58,3.9,7.73,5.79,2
2016-11-19,4.33,11.58,3.8,7.88,5.7,1.8
2016-11-18,4.37,11.42,3.79,7.86,5.68,1.7
2016-11-17,4.33,11.4,3.77,7.78,5.66,1.5
2016-11-16,4.31,11.13,3.62,7.68,5.98,1.4
2016-11-15,4.25,11.41,3.5,7.66,5.98,1.2
2016-11-14,4.26,11.04,3.55,7.54,6.28,1.1
2016-11-13,4.2,10.69,3.59,7.37,6.38,1
2016-11-12,4.13,10.55,3.56,7.39,6.51,0.9
2016-11-11,4.11,10.46,3.56,7.45,6.68,0.8
2016-11-10,4.11,10.49,3.56,7.43,6.95,0.7
2016-11-09,4.09,10.43,3.58,7.35,6.98,0.6
2016-11-08,4.04,10.32,3.47,7.38,7.28,0.6
2016-11-07,4,10.37,3.37,7.31,7.3,0.5
2016-11-06,4,10.1,3.34,7.3,7.3,0.4
2016-11-05,4.06,10.38,3.38,7.36,7.63,0.3
2016-11-04,4.1,10.43,3.36,7.22,7.7,0.3
2016-11-03,4.05,10.38,3.36,7.24,7.55,0.2
2016-11-02,3.97,10.34,3.32,7.25,7.58,0.2
2016-11-01,3.95,10.34,3.32,7.16,7.4,0.1
2016-10-31,3.87,9.75,3.3,6.98,7.39,0.1
2016-10-30,3.85,9.85,3.27,7.06,7.21,0.1
2016-10-29,3.79,9.94,3.16,7.07,7.39,0
2016-10-28,3.75,9.94,3.12,7.09,7.33,0
2016-10-27,3.69,10.23,3.11,6.95,6.88,0
2016-10-26,3.64,10.22,3.11,7.05,6.81,0
2016-10-25,3.57,10.2,3.13,7.09,6.91,0
2016-10-24,3.53,10.14,3.17,7.01,6.74,0
2016-10-23,3.51,10.34,3.18,7.14,6.86,0
2016-10-22,3.57,10.47,3.19,7.17,7.06,0
2016-10-21,3.49,10.08,3.21,6.98,6.6,0
2016-10-20,3.41,9.85,3.28,6.91,6.81,0
2016-10-19,3.35,9.92,3.27,6.95,6.77,0
2016-10-18,3.31,9.88,3.31,6.78,6.77,0
2016-10-17,3.27,10.02,3.32,6.76,7.14,0
2016-10-16,3.25,10.14,3.31,6.77,7.47,0
2016-10-15,3.2,10.01,3.27,6.7,7.44,0
2016-10-14,3.24,9.87,3.25,6.66,7.28,0
2016-10-13,3.24,9.91,3.22,6.6,7.23,0
2016-10-12,3.3,9.49,3.19,6.57,7.59,0
2016-10-11,3.26,9.38,3.17,6.52,7.42,0
2016-10-10,3.28,9.6,3.16,6.53,7.32,0
2016-10-09,3.34,9.79,3.23,6.57,7.13,0
2016-10-08,3.45,9.52,3.37,6.3,7.28,0
2016-10-07,3.48,9.25,3.48,6.1,7.42,0
2016-10-06,3.53,9.3,3.57,6.07,7.42,0
2016-10-05,3.57,9.12,3.58,6.12,7.15,0
2016-10-04,3.58,9.01,3.53,6.01,7.99,0
2016-10-03,3.54,9.11,3.46,5.91,8.95,0
2016-10-02,3.52,9.01,3.43,5.99,8.59,0
2016-10-01,3.51,8.99,3.45,6.04,8.47,0
2016-09-30,3.54,9.15,3.57,6.04,9.04,0
2016-09-29,3.59,9.29,3.65,6.02,9.07,0
2016-09-28,3.56,9.32,3.68,6.04,9.27,0
2016-09-27,3.46,9.26,3.73,6,9.21,0
2016-09-26,3.42,9.14,3.71,5.97,9.21,0
2016-09-25,3.37,8.86,3.72,5.91,9.32,0
2016-09-24,3.36,8.55,3.71,5.77,9.39,0
2016-09-23,3.28,8.62,3.67,5.83,9.32,0
2016-09-22,3.29,8.62,3.67,5.68,9.07,0
2016-09-21,3.23,8.53,3.64,5.6,9.18,0
2016-09-20,3.18,8.59,3.58,5.63,9.12,0
2016-09-19,3.15,8.76,3.53,5.83,8.68,0
2016-09-18,3.16,8.58,3.56,5.92,8.27,0
2016-09-17,3.19,8.48,3.57,5.74,9.16,0
2016-09-16,3.1,8.43,3.55,5.65,9.06,0
2016-09-15,3.03,8.24,3.45,5.56,8.79,0
2016-09-14,2.9,8.01,3.38,5.61,8.75,0
2016-09-13,2.84,7.76,3.33,5.51,8.8,0
2016-09-12,2.79,7.9,3.27,5.49,8.89,0
2016-09-11,2.8,7.96,3.27,5.58,8.9,0
2016-09-10,2.88,7.95,3.26,5.51,8.79,0
2016-09-09,2.88,7.89,3.23,5.5,8.9,0
2016-09-08,2.92,7.68,3.24,5.46,8.83,0
2016-09-07,2.88,7.53,3.27,5.56,9.19,0
2016-09-06,2.88,7.52,3.24,5.63,9.82,0
2016-09-05,2.89,7.52,3.26,5.61,9.83,0
2016-09-04,2.86,7.23,3.28,5.39,9.61,0
2016-09-03,2.84,7.3,3.22,5.31,9.09,0
2016-09-02,2.84,7.31,3.2,5.31,8.23,0
2016-09-01,2.83,7.18,3.19,5.34,8.97,0
2016-08-31,2.81,7.08,3.23,5.32,8.78,0
2016-08-30,2.83,7.01,3.27,5.24,8.8,0
2016-08-29,2.84,6.91,3.33,5.13,8.89,0
2016-08-28,2.83,6.6,3.33,5.01,8.56,0
2016-08-27,2.81,6.69,3.31,4.86,8.53,0
2016-08-26,2.75,6.66,3.25,4.75,8.76,0
2016-08-25,2.67,6.63,3.2,4.74,8.96,0
2016-08-24,2.61,6.49,3.12,4.76,8.92,0
2016-08-23,2.59,6.39,3.08,4.58,8.57,0
2016-08-22,2.57,6.42,3.08,4.56,7.77,0
2016-08-21,2.55,6.31,3.04,4.41,8.27,0
2016-08-20,2.58,6.29,2.98,4.42,8.38,0
2016-08-19,2.55,6.19,2.97,4.54,8.78,0
2016-08-18,2.49,6.01,2.95,4.5,8.8,0
2016-08-17,2.43,6.17,2.9,4.6,8.37,0
2016-08-16,2.41,6.6,2.81,4.6,8.28,0
2016-08-15,2.39,6.68,2.78,4.64,8.65,0
2016-08-14,2.35,6.74,2.74,4.65,8.4,0
2016-08-13,2.37,6.72,2.68,4.65,8.64,0
2016-08-12,2.34,6.52,2.58,4.59,9.77,0
2016-08-11,2.33,6.42,2.54,4.63,9.55,0
2016-08-10,2.34,6.45,2.57,4.77,9.15,0
2016-08-09,2.34,7.06,2.59,4.84,9.09,0
2016-08-08,2.37,7.02,2.57,4.84,9.27,0
2016-08-07,2.37,6.88,2.58,4.75,9.25,0
2016-08-06,2.38,6.82,2.58,4.74,9.36,0
2016-08-05,2.39,6.83,2.59,4.69,9.55,0
2016-08-04,2.41,6.84,2.61,4.65,9.24,0
2016-08-03,2.47,6.83,2.68,4.6,9.23,0
2016-08-02,2.49,6.6,2.73,4.27,8.96,0
2016-08-01,2.48,6.18,2.73,4.27,9.16,0
2016-07-31,2.52,6.24,2.69,4.13,8.97,0
2016-07-30,2.6,6.15,2.72,4.11,8.97,0
2016-07-29,2.63,6.17,2.74,4.21,8.81,0
2016-07-28,2.63,6.2,2.75,4.34,7.64,0
2016-07-27,2.64,6.34,2.76,4.46,7.73,0
2016-07-26,2.69,6.37,2.75,4.24,7.83,0
2016-07-25,2.79,5.74,2.79,4.04,8.03,0
2016-07-24,2.82,5.85,2.85,3.93,7.81,0
2016-07-23,2.85,5.81,2.85,3.85,7.95,0
2016-07-22,2.9,5.81,2.85,3.76,7.42,0
2016-07-21,2.91,5.77,2.89,3.66,7.67,0
2016-07-20,2.92,5.59,2.9,3.51,7.66,0
2016-07-19,2.95,5.56,2.86,3.52,7.75,0
2016-07-18,3.02,5.58,2.77,3.82,7.66,0
2016-07-17,3.06,5.82,2.76,3.93,7.62,0
2016-07-16,3.1,5.85,2.78,4.02,7.64,0
2016-07-15,3.1,5.96,2.8,4.01,7.55,0
2016-07-14,3.09,6.04,2.82,3.9,7.44,0
2016-07-13,3.17,6.04,2.85,3.94,7.35,0
2016-07-12,3.2,6,2.86,3.77,7.49,0
2016-07-11,3.23,5.97,2.88,3.88,7.49,0
2016-07-10,3.15,5.98,2.91,3.94,7.32,0
2016-07-09,3.24,5.98,2.92,3.99,7.36,0
2016-07-08,3.3,6,2.93,4.06,7.3,0
2016-07-07,3.36,6.04,2.91,4.17,7.18,0
2016-07-06,3.38,6.12,2.88,4.19,6.62,0
2016-07-05,3.38,6.3,2.87,4.29,6.73,0
2016-07-04,3.47,6.32,2.89,4.37,6.58,0
2016-07-03,3.48,6.44,2.92,4.3,6.66,0
2016-07-02,3.5,6.26,2.92,4.13,6.4,0
2016-07-01,3.5,6.12,2.91,4.06,5.98,0
2016-06-30,3.54,6.09,2.93,4.17,6.05,0
2016-06-29,3.59,5.96,2.96,4.18,6.14,0
2016-06-28,3.62,5.98,2.98,3.99,6.1,0
2016-06-27,3.65,6.09,3.02,3.95,5.73,0
2016-06-26,3.63,6.06,3.02,3.97,5.56,0
2016-06-25,3.66,6.2,3.01,4.16,5.59,0
2016-06-24,3.59,6.11,3.02,4.19,5.55,0
2016-06-23,3.61,6.42,3.03,4.22,5.21,0
2016-06-22,3.57,6.76,3,4.11,5.61,0
2016-06-21,3.59,6.64,3.01,4.08,5.57,0
2016-06-20,3.63,6.52,3.04,4,5.38,0
2016-06-19,3.53,6.46,3.01,3.96,5.9,0
2016-06-18,3.64,6.35,3.02,3.76,5.84,0
2016-06-17,3.7,6.45,3,4.05,5.68,0
2016-06-16,3.73,6.49,2.98,4.25,5.75,0
2016-06-15,3.72,6.46,2.97,4.22,8.49,0
2016-06-14,3.73,6.62,2.98,4.22,8.59,0
2016-06-13,3.76,6.7,3.03,4.21,8.73,0
2016-06-12,3.77,6.63,3.05,4.42,9.04,0
2016-06-11,3.8,6.78,3.05,4.58,9.06,0
2016-06-10,3.9,6.81,2.96,4.58,9,0
2016-06-09,3.93,6.93,2.9,4.57,9.17,0
2016-06-08,3.98,6.77,2.93,4.64,9.2,0
2016-06-07,3.93,6.49,2.9,4.82,8.99,0
2016-06-06,3.87,6.65,2.88,5.03,9.13,0
2016-06-05,3.85,6.64,2.89,5,9.16,0
2016-06-04,3.86,6.61,2.91,4.97,8.8,0
2016-06-03,3.79,6.65,2.91,5.09,8.81,0
2016-06-02,3.76,6.64,2.93,4.93,9.05,0
2016-06-01,3.71,6.59,2.99,4.82,9.15,0
2016-05-31,3.7,6.72,3.05,4.92,6.65,0
2016-05-30,3.74,6.67,3.04,5.01,6.52,0
2016-05-29,3.75,6.63,3.01,5.16,6.34,0
2016-05-28,3.76,6.68,3,5.1,5.9,0
2016-05-27,3.76,6.56,2.99,5.22,6.33,0
2016-05-26,3.69,6.53,3.01,5.31,6.29,0
2016-05-25,3.71,6.58,3.03,5.5,6.2,0
2016-05-24,3.71,6.65,2.99,5.46,6.38,0
2016-05-23,3.73,6.88,3.03,5.39,6.38,0
2016-05-22,3.72,6.92,3.04,5.37,6.16,0
2016-05-21,3.74,6.99,3.05,5.45,6.87,0
2016-05-20,3.85,7.22,3.07,5.58,6.86,0
2016-05-19,3.96,7.28,3.12,5.87,7.05,0
2016-05-18,3.98,7.2,3.21,6.06,6.76,0
2016-05-17,4.13,7.69,3.22,6.16,6.85,0
2016-05-16,4.18,7.84,3.24,6.17,6.88,0
2016-05-15,4.17,7.9,3.26,6.3,6.87,0
2016-05-14,4.18,7.97,3.25,6.26,6.81,0
2016-05-13,4.23,8.04,3.29,6.31,6.92,0
2016-05-12,4.25,8.13,3.28,6.08,6.49,0
2016-05-11,4.28,8.23,3.26,5.95,6.47,0
2016-05-10,4.34,8.29,3.24,5.9,6.82,0
2016-05-09,4.34,8.24,3.2,5.88,6.63,0
2016-05-08,4.35,8.16,3.17,5.93,6.88,0
2016-05-07,4.41,8.28,3.2,6.06,6.8,0.1
2016-05-06,4.49,8.48,3.25,6.3,5.93,0.1
2016-05-05,4.43,8.96,3.27,6.41,6.22,0.1
2016-05-04,4.38,9.05,3.24,6.23,6.12,0.2
2016-05-03,4.36,9.05,3.15,6.1,6.15,0.2
2016-05-02,4.25,8.74,3.16,6.18,5.9,0.3
2016-05-01,4.23,8.67,3.17,6.24,5.91,0.4
2016-04-30,4.25,8.63,3.18,6.15,6,0.6
2016-04-29,4.2,8.67,3.12,6.22,6.08,0.9
2016-04-28,4.17,8.85,3.07,6.35,5.93,1.2
2016-04-27,4.14,9.07,3.05,6.48,5.88,1.6
2016-04-26,4.08,9.05,3.09,6.66,5.8,2
2016-04-25,4,8.93,3.15,6.76,5.1,2.5
2016-04-24,4,9.19,3.27,6.95,5.23,3.1
2016-04-23,4.05,9.22,3.4,6.92,4.92,3.7
2016-04-22,4.1,9.14,3.48,6.9,4.91,4.3
2016-04-21,4.09,9.18,3.49,6.9,4.99,5.1
2016-04-20,4.15,8.84,3.56,6.8,4.62,5.9
2016-04-19,4.16,9.15,3.62,6.83,4.56,6.8
2016-04-18,4.14,9.53,3.64,6.94,4.53,7.8
2016-04-17,4.06,9.8,3.59,6.98,4.68,8.8
2016-04-16,4.01,9.92,3.56,7.05,4.54,9.9
2016-04-15,3.98,10.19,3.56,7.15,4.36,11
2016-04-14,3.96,10.1,3.62,7.12,5.27,12.1
2016-04-13,3.97,10,3.7,7.09,5.29,13.3
2016-04-12,4.04,9.97,3.78,7.08,5.29,14.5
2016-04-11,4.07,9.87,3.82,7.1,5.61,15.8
2016-04-10,3.95,10.17,3.86,7.34,5.6,17.3
2016-04-09,3.94,10.28,3.82,7.3,5.47,18.7
2016-04-08,3.94,10.27,3.82,7.44,5.39,20.2
2016-04-07,3.85,10.37,3.85,7.49,5.8,21.7
2016-04-06,3.86,10.3,4.01,7.43,6.16,23.1
2016-04-05,3.97,10.26,4.1,7.4,6.43,24.7
2016-04-04,4.04,10.02,4.13,7.49,6.33,26.3
2016-04-03,4.03,9.98,4.21,7.5,6.43,28
2016-04-02,4.02,10.1,4.31,7.4,6.17,29.7
2016-04-01,4.08,9.95,4.44,7.35,6.15,31.3
2016-03-31,4.12,9.99,4.68,7.41,6.11,32.5
2016-03-30,4.18,10.65,4.76,8.07,5.16,34.1
2016-03-29,4.16,11.18,4.77,8.24,5.15,35.7
2016-03-28,4.05,11.23,4.8,8.32,5.11,37.1
2016-03-27,4.01,11.35,4.91,8.18,4.72,38.7
2016-03-26,4.15,11.24,5.04,7.91,4.7,40.1
2016-03-25,4.13,11.04,5.07,7.86,4.72,41.5
2016-03-24,4.12,11.17,5.14,7.84,4.7,43.1
2016-03-23,4.17,11.47,5.21,8,4.17,44.8
2016-03-22,4.19,11.66,5.22,8.12,3.88,46.5
2016-03-21,4.2,11.85,5.32,8.18,3.63,48.2
2016-03-20,4.25,11.96,5.46,8.28,3.65,50
2016-03-19,4.26,12,5.51,8.44,3.33,51.6
2016-03-18,4.26,12.03,5.62,8.54,3.74,53.2
2016-03-17,4.49,12.04,5.84,8.6,3.97,55
2016-03-16,4.72,12.1,6.02,8.54,3.98,57.3
2016-03-15,4.83,11.73,6.14,8.07,4.03,59.2
2016-03-14,4.92,11.45,6.29,7.91,4.07,61.2
2016-03-13,5.02,11.35,6.33,7.88,4.06,63.1
2016-03-12,5.08,11.35,6.29,8.03,4.11,64.7
2016-03-11,5.16,11.7,6.31,8.15,4.11,66.3
2016-03-10,5.21,12.1,6.38,8.25,4.01,67.8
2016-03-09,5.28,12.02,6.47,8.27,4.24,69.5
2016-03-08,5.4,11.89,6.58,8.15,4.13,71
2016-03-07,5.49,11.93,6.6,8.01,3.81,72.4
2016-03-06,5.57,11.88,6.75,8.14,3.54,73.7
2016-03-05,5.66,12.04,6.82,8.29,3.4,74.9
2016-03-04,5.65,12.03,6.81,8.24,3.41,76
2016-03-03,5.69,11.99,6.77,8.27,2.98,76.9
2016-03-02,5.54,12.05,6.68,8.15,2.79,77.4
2016-03-01,5.43,11.86,6.63,8.07,3.51,77.9
2016-02-29,5.45,11.88,6.62,8.09,3.51,78.1
2016-02-28,5.43,11.81,6.57,8.1,3.61,78.4
2016-02-27,5.38,11.78,6.5,8.05,3.6,78.8
2016-02-26,5.35,11.81,6.48,8.01,3.6,79
2016-02-25,5.41,12.04,6.47,8.24,3.76,79.3
2016-02-24,5.48,12.25,6.49,8.17,3.79,79.4
2016-02-23,5.41,12.15,6.39,8.15,3.84,79.5
2016-02-22,5.37,12.51,6.24,8.15,3.78,79.2
2016-02-21,5.36,12.53,6.13,8.38,3.86,79
2016-02-20,5.34,12.96,6.08,8.58,3.79,78.7
2016-02-19,5.3,13.16,5.94,8.57,3.75,78.1
2016-02-18,5.21,13.15,5.8,8.36,3.76,77.5
2016-02-17,5.18,13.05,5.75,8.26,3.86,76.9
2016-02-16,5.19,12.88,5.77,8.36,3.83,76.2
2016-02-15,5.26,12.86,5.78,8.58,3.42,75.6
2016-02-14,5.29,12.84,5.78,8.66,3.18,74.8
2016-02-13,5.27,12.89,5.8,8.76,2.97,73.7
2016-02-12,5.3,13.24,5.77,9.06,3.04,72.6
2016-02-11,5.44,13.4,5.86,9.07,3.06,71.4
2016-02-10,5.43,13.17,5.9,8.93,2.78,70.3
2016-02-09,5.31,12.89,5.84,9.02,2.72,69.1
2016-02-08,5.34,12.99,5.8,9.24,2.64,67.9
2016-02-07,5.31,12.71,5.78,9.25,2.36,66.8
2016-02-06,5.24,12.61,5.77,9.17,3.09,65.4
2016-02-05,5.2,12.32,5.76,9.05,3.09,63.9
2016-02-04,5.21,12.26,5.74,9.01,3.2,62.5
2016-02-03,5.34,12.35,5.77,9,3.43,61.3
2016-02-02,5.5,12.78,5.73,9.34,3.55,60.3
2016-02-01,5.58,12.98,5.73,9.42,3.63,59.3
2016-01-31,5.6,13.16,5.68,9.34,3.78,58.4
2016-01-30,5.56,13.3,5.53,9.43,3.77,57.4
2016-01-29,5.52,13.61,5.39,9.61,3.77,56.5
2016-01-28,5.47,13.43,5.37,9.5,3.62,55.3
2016-01-27,5.42,13.45,5.27,9.45,4.09,54.2
2016-01-26,5.41,13.39,5.22,9.49,4.09,53
2016-01-25,5.42,13.47,5.19,9.38,4.13,52.2
2016-01-24,5.39,13.21,5.12,9.23,4.23,51.2
2016-01-23,5.35,13.22,5.06,9.36,4.22,50.2
2016-01-22,5.45,13.26,5.08,9.42,3.69,49.4
2016-01-21,5.56,13.32,5.17,9.46,3.7,48.5
2016-01-20,5.49,13.23,5.15,9.43,3.67,47.8
2016-01-19,5.36,13.04,5.09,9.39,3.62,47
2016-01-18,5.15,12.68,5.04,9.13,3.47,46.1
2016-01-17,4.97,12.54,4.96,8.96,3.31,45
2016-01-16,4.92,12.39,4.92,9.08,3.19,44
2016-01-15,4.91,12.36,4.97,9.03,3.23,43.1
2016-01-14,4.9,12.18,4.99,8.77,3.44,42.4
2016-01-13,4.84,12.19,4.91,8.98,3.6,41.9
2016-01-12,4.71,12.1,4.78,9.01,3.16,41.4
2016-01-11,4.64,12.05,4.71,8.88,3.18,40.9
2016-01-10,4.62,11.84,4.72,8.99,3.1,40.1
2016-01-09,4.61,11.79,4.72,9.03,2.95,39.2
2016-01-08,4.57,11.7,4.66,9,3.01,38.5
2016-01-07,4.45,11.64,4.53,9.11,2.95,37.7
2016-01-06,4.43,11.48,4.5,9.15,2.98,36.8
2016-01-05,4.46,11.54,4.51,9.17,2.93,35.8
2016-01-04,4.47,11.49,4.48,9.23,2.71,34.6
2016-01-03,4.46,11.78,4.5,9.39,2.74,33.3
2016-01-02,4.54,11.74,4.52,9.43,2.72,32
2016-01-01,4.63,11.94,4.6,9.36,3.26,30.6
2015-12-31,4.68,12.09,4.58,9.51,3.38,29.2
2015-12-30,4.69,12.03,4.6,9.66,3.2,27.7
2015-12-29,4.72,11.88,4.7,9.47,3.28,26.4
2015-12-28,4.78,12.02,4.79,9.59,3.3,25
2015-12-27,4.86,12.07,4.8,9.64,3.37,23.7
2015-12-26,4.81,12.35,4.72,9.68,3.55,22.4
2015-12-25,4.76,12.65,4.67,9.54,3.58,21.2
2015-12-24,4.68,12.74,4.67,9.33,3.58,20
2015-12-23,4.64,12.67,4.67,9.11,3.79,18.9
2015-12-22,4.57,12.5,4.61,9.03,3.78,17.9
2015-12-21,4.58,12.5,4.66,9.13,3.77,16.9
2015-12-20,4.62,12.43,4.69,9.19,3.8,16.1
2015-12-19,4.72,12.29,4.73,9.04,3.9,15.3
2015-12-18,4.69,12.37,4.74,9.09,3.97,14.7
2015-12-17,4.61,12.33,4.66,9.05,4,14.1
2015-12-16,4.57,12.35,4.66,8.98,4.37,13.3
2015-12-15,4.58,12.52,4.66,8.88,4.99,12.6
2015-12-14,4.58,12.38,4.56,8.81,4.89,11.8
2015-12-13,4.59,12.22,4.5,8.74,5.08,11.1
2015-12-12,4.48,12.13,4.46,8.87,5.18,10.3
2015-12-11,4.46,12.25,4.45,8.87,5.08,9.5
2015-12-10,4.49,11.98,4.49,8.94,5.09,8.8
2015-12-09,4.49,12.17,4.45,9.15,5.15,8.1
2015-12-08,4.56,12.14,4.41,9.04,5.12,7.3
2015-12-07,4.54,12.08,4.35,9.04,5.09,6.7
2015-12-06,4.53,12.07,4.23,8.95,5.14,6.2
2015-12-05,4.52,12.21,4.17,8.9,5.42,5.6
2015-12-04,4.44,12.11,4.07,8.81,5.56,5.1
2015-12-03,4.43,12.09,3.96,8.68,5.85,4.7
2015-12-02,4.52,11.95,3.92,8.75,5.61,4.4
2015-12-01,4.43,11.84,3.87,8.7,5.33,4.1
2015-11-30,4.36,11.49,3.8,8.6,4.86,3.8
2015-11-29,4.36,11.7,3.74,8.49,4.84,3.5
2015-11-28,4.36,11.73,3.77,8.44,4.73,3.2
2015-11-27,4.41,11.78,3.77,8.2,4.61,3
2015-11-26,4.4,11.53,3.75,8.07,5.17,2.8
2015-11-25,4.39,11.44,3.72,7.92,5.32,2.7
2015-11-24,4.52,11.15,3.76,7.76,5.29,2.6
2015-11-23,4.55,11.29,3.88,7.81,5.46,2.5
2015-11-22,4.53,11.22,3.96,7.76,5.67,2.3
2015-11-21,4.46,11.42,3.94,7.81,5.7,2.2
2015-11-20,4.4,11.36,3.88,7.77,5.68,2
2015-11-19,4.36,11.36,3.79,7.89,5.64,1.9
2015-11-18,4.38,11.15,3.77,7.85,5.63,1.7
2015-11-17,4.35,11.14,3.75,7.75,5.61,1.5
2015-11-16,4.32,10.91,3.6,7.66,5.94,1.4
2015-11-15,4.29,11.2,3.53,7.55,5.94,1.3
2015-11-14,4.3,10.85,3.57,7.47,6.29,1.2
2015-11-13,4.23,10.51,3.61,7.3,6.39,1.1
2015-11-12,4.16,10.37,3.59,7.34,6.52,1
2015-11-11,4.15,10.3,3.59,7.4,6.69,0.9
2015-11-10,4.16,10.33,3.6,7.39,6.96,0.8
2015-11-09,4.15,10.27,3.62,7.32,6.98,0.7
2015-11-08,4.09,10.17,3.5,7.34,7.28,0.6
2015-11-07,4.04,10.2,3.38,7.27,7.3,0.5
2015-11-06,4.02,9.79,3.34,7.23,7.3,0.4
2015-11-05,4.08,10.08,3.38,7.3,7.56,0.3
2015-11-04,4.1,10.15,3.36,7.15,7.63,0.3
2015-11-03,4.04,10.15,3.37,7.17,7.49,0.2
2015-11-02,3.95,10.13,3.33,7.19,7.52,0.2
2015-11-01,3.94,10.1,3.33,7.09,7.35,0.1
2015-10-31,3.86,9.52,3.3,7.01,7.34,0.1
2015-10-30,3.84,9.57,3.29,7.06,7.16,0
2015-10-29,3.79,9.67,3.18,7.07,7.33,0
2015-10-28,3.77,9.64,3.14,7.04,7.27,0
